公司ID,公司简称,工商全称,统一信用代码,官网,一句话简介,公司简介,行业,子行业,省,市,成立时间,运营状态,融资总额(万人民币),估值(万人民币),估值(估算-万人民币),年营收(亿元),年度利润(亿元),员工人数,融资时间,轮次,金额,币种,等值人民币(万),投资机构,地址,电话,邮箱,团队姓名,职位
11684.0,迪信通,北京迪信通商贸股份有限公司,911100008029439243,,移动通信终端销售和服务提供商,,企业服务,销售营销,北京,朝阳区,1993-01,运营中,74794.0,120000.0,85530.0,171.46,-6.61,20000,2009-12-28,A轮,,人民币,,鼎晖投资,浙江省杭州市滨江区江南大道3888号信雅达科技大厦,,,,
35407816.0,海联讯,杭州海联讯科技股份有限公司,914403007152459096,http://www.hirisun.com/,电力企业综合整体解决方案提供商,海联讯是一家从事电力信息化系统集成业务的国家高新技术企业。本公司面向电力企业，以提供综合性整体解决方案的形式，从事电力企业信息化建设业务，并提供相关的技术及咨询服务。本公司提供的产品和服务可广泛应用于电力行业产业链发电、输电、变电、配电、用电和调度等各个环节，全面提升用户信息化水平，为客户创造价值。,企业服务,企业IT服务,广东,深圳,2000-01,运营中,107260.0,245000.0,315500.0,2.58,0.21088,137,2019-11-11,IPO上市后,631000000.0,人民币,631000000.0,杭州金投,深圳市南山区深南大道市高新技术园R2厂房B区3a层,0755-2697-2918,zxp@hirisun.com,王天青,董事长
35407816.0,海联讯,杭州海联讯科技股份有限公司,914403007152459096,,电力企业综合整体解决方案提供商,,企业服务,企业IT服务,广东,深圳,2000-01,运营中,107260.0,245000.0,315500.0,2.58,0.21088,137,2015-09-14,IPO上市后,36600000.0,人民币,36600000.0,中科招商,深圳市南山区深南大道市高新技术园R2厂房B区3a层,,,,
35407816.0,海联讯,杭州海联讯科技股份有限公司,914403007152459096,,电力企业综合整体解决方案提供商,,企业服务,企业IT服务,广东,深圳,2000-01,运营中,107260.0,245000.0,315500.0,2.58,0.21088,137,2011-11-23,IPO上市,391000000.0,人民币,391000000.0,,深圳市南山区深南大道市高新技术园R2厂房B区3a层,,,,
35407816.0,海联讯,杭州海联讯科技股份有限公司,914403007152459096,,电力企业综合整体解决方案提供商,,企业服务,企业IT服务,广东,深圳,2000-01,运营中,107260.0,245000.0,315500.0,2.58,0.21088,137,2010-12-07,A轮,14000000.0,人民币,14000000.0,中科招商,深圳市南山区深南大道市高新技术园R2厂房B区3a层,,,,
35287094.0,矩子科技,上海矩子科技股份有限公司,91310000667825748L,http://www.jutze.com.cn/cn/,视觉检测设备研发商,矩子科技是主要研发生产自动光学检测系统的高科技企业，公司自主研发的基于光学原理来对表面贴装后印刷线路板的外观不良进行检测。公司产品技术处于国际领先水平，实现进口替代；系列产品广泛应用于消费类电子，通信终端设备，电脑及周边设备，家用电器，工业控制，汽车电子等领域。主要客户是SMT生产厂商，如夏普、TCL、长虹、富士康、诺基亚、达丰、PC Partner等。,企业服务,科研和社会服务,上海,闵行区,2007-11,运营中,110100.0,471000.0,215000.0,6.84,1.49,844,2023-08-25,IPO上市后,430000000.0,人民币,430000000.0,,上海市闵行区中春路7001号明谷科技园E栋101-102室,021-3468-7800,yanwen.ge@jutze.com.cn,,
35287094.0,矩子科技,上海矩子科技股份有限公司,91310000667825748L,,视觉检测设备研发商,,企业服务,科研和社会服务,上海,闵行区,2007-11,运营中,110100.0,471000.0,215000.0,6.84,1.49,844,2020-07-06,IPO上市后,80000000.0,人民币,80000000.0,"张寒,崔岺",上海市闵行区中春路7001号明谷科技园E栋101-102室,,,,
35287094.0,矩子科技,上海矩子科技股份有限公司,91310000667825748L,,视觉检测设备研发商,,企业服务,科研和社会服务,上海,闵行区,2007-11,运营中,110100.0,471000.0,215000.0,6.84,1.49,844,2019-11-14,IPO上市,551000000.0,人民币,551000000.0,,上海市闵行区中春路7001号明谷科技园E栋101-102室,,,,
35287094.0,矩子科技,上海矩子科技股份有限公司,91310000667825748L,,视觉检测设备研发商,,企业服务,科研和社会服务,上海,闵行区,2007-11,运营中,110100.0,471000.0,215000.0,6.84,1.49,844,2013-12-03,A轮,,人民币,,"凯风创投,领庆创投TheLinhuiFund",上海市闵行区中春路7001号明谷科技园E栋101-102室,,,,
35287094.0,矩子科技,上海矩子科技股份有限公司,91310000667825748L,,视觉检测设备研发商,,企业服务,科研和社会服务,上海,闵行区,2007-11,运营中,110100.0,471000.0,215000.0,6.84,1.49,844,2013-12-01,A轮,,人民币,,"凯风创投,领庆创投TheLinhuiFund",上海市闵行区中春路7001号明谷科技园E栋101-102室,,,,
35074118.0,浪潮信息,浪潮电子信息产业股份有限公司,91370000706266601D,,计算平台与IT应用方案解决提供商,浪潮信息是一家计算平台与IT应用方案解决提供商，为用户提供服务器，行业应用软件，ERP等软件产品。,企业服务,企业IT服务,山东,济南,1998-10,运营中,50100.0,5793000.0,250500.0,695.25,21.6,30000,2000-06-08,IPO上市,501000000.0,人民币,501000000.0,,济南市浪潮路1036号,,hanyue.lc@inspur.com,,
35000781.0,怡合达,东莞怡合达自动化股份有限公司,91441900566614589Q,http://www.yiheda.com,工业自动化零部件采购平台,"怡合达是一家工业自动化零部件采购平台,为用户提供机械标准零件、气动元件、检测用零件、马达驱动、电气控制零件等十余种大类的零部件产品,同时提供非标自动化智能设备整机解决方案。",企业服务,行业信息化及解决方案,广东,东莞,2010-12,运营中,80430.0,4500000.0,252150.0,18.03,4.64,2535,2021-07-23,IPO上市,504000000.0,人民币,504000000.0,,东莞市虎门镇北栅东坊工业区,0769-8888-6777 ,service@yiheda.com,金立国,董事长
35000781.0,怡合达,东莞怡合达自动化股份有限公司,91441900566614589Q,,工业自动化零部件采购平台,,企业服务,行业信息化及解决方案,广东,东莞,2010-12,运营中,80430.0,4500000.0,252150.0,18.03,4.64,2535,2019-03-01,A轮,,人民币,,"深创投,钟鼎资本,高瓴创投",东莞市虎门镇北栅东坊工业区,,,,
34999794.0,数字认证,北京数字认证股份有限公司,91110108722619411A,http://www.bjca.org.cn/,息安全解决方案提供商,数字认证是一家息安全解决方案提供商，主要业务为电子认证服务、电子认证产品及可管理的信息安全服务。具有工业和信息化部颁发的电子认证服务许可证资质，国家密码管理局颁发的商用密码销售、使用许可资质和电子政务电子认证服务许可资质、卫生系统电子认证服务资质的电子认证服务商,企业服务,行业信息化及解决方案,北京,海淀区,2001-02,运营中,26600.0,576000.0,133000.0,9.72,-0.772415,1429,2016-12-23,IPO上市,266000000.0,人民币,266000000.0,,北京市海淀区北四环西路68号1501号;北京市海淀区北四环西路68号1501号 ,010-5804-5600 ,bjcaxh@bjca.org.cn,林雪焰,总经理
34998664.0,瑞特股份,常熟市国瑞科技股份有限公司,9132050062822013XT,http://www.cn-ruite.com/,船舶电系统集成解决方案提供商,"瑞特股份是一家船舶电系统集成解决方案提供商，专注于为船舶提供中、低压配电系列、电力电子系列,自动化管理系统系列、自动化设备及控制装置系列,船用断路器、加固计算机及可穿戴设备,并为用户提供船舶电气成套系统集成解决方案与售后服务。",企业服务,行业信息化及解决方案,江苏,苏州,1993-02,运营中,36300.0,283000.0,171500.0,2.2,-3.17,1890,2017-01-25,IPO上市,343000000.0,人民币,343000000.0,,常熟市虞山镇高新技术产业园青岛路2号,0512-5234-5677,sz@cs-ruite.com,龚瑞良,董事长兼总经理
34998664.0,瑞特股份,常熟市国瑞科技股份有限公司,9132050062822013XT,,船舶电系统集成解决方案提供商,,企业服务,行业信息化及解决方案,江苏,苏州,1993-02,运营中,36300.0,283000.0,171500.0,2.2,-3.17,1890,2012-04-25,A轮,,人民币,,"中科招商,国发创投,浚源资本,国发融富",常熟市虞山镇高新技术产业园青岛路2号,,,,
34986298.0,宝兰德软件,北京宝兰德软件股份有限公司,911101086738170589,https://www.bessystem.com/,基础设施软件研发及推广服务提供商,宝兰德软件是一家基础设施软件研发及推广服务提供商，是一家专注于基础软件研发及推广的高新技术软件企业。宝兰德产品线已经覆盖到了基础软件领域的中间件、容器PaaS平台、智能运维和大数据等多个方向。,企业服务,企业IT服务,北京,海淀区,2008-03,运营中,109300.0,208000.0,150000.0,2.48,-0.364776,575,2019-12-31,IPO上市后,,人民币,,"中信证券,时间投资",北京市海淀区上地六街17号6314室,4006-501-976,donghui.zhang@bessystem.com,易存道,董事长
34986298.0,宝兰德软件,北京宝兰德软件股份有限公司,911101086738170589,,基础设施软件研发及推广服务提供商,,企业服务,企业IT服务,北京,海淀区,2008-03,运营中,109300.0,208000.0,150000.0,2.48,-0.364776,575,2019-11-01,IPO上市,793000000.0,人民币,793000000.0,,北京市海淀区上地六街17号6314室,,,,
34978570.0,中国电器院,中国电器科学研究院股份有限公司,91440101100006899U,http://www.cei1958.com/,电器创新与应用研究机构,中国电器院是一家电器创新与应用研究机构，拥有科研开发、科技服务、科技产业三大核心业务板块，其中科研开发业务板块拥有国家级科技研发平台，涵盖能源科学、材料科学、工程科学等领域；科技服务业务板块(CVC威凯)能够为企业提供包括研发、标准制修订、检测、体系认证、产品认证、设备计量校准等质量控制领域的整体解决方案。,企业服务,行业信息化及解决方案,广东,广州,2002-09,运营中,117300.0,938000.0,470000.0,37.95,3.82,2000,2019-11-05,IPO上市,940000000.0,人民币,940000000.0,,广州市海珠区新港西路204号第1栋,0208-905-0855,jinzx@cei1958.com,秦汉军,董事长
34978570.0,中国电器院,中国电器科学研究院股份有限公司,91440101100006899U,,电器创新与应用研究机构,,企业服务,行业信息化及解决方案,广东,广州,2002-09,运营中,117300.0,938000.0,470000.0,37.95,3.82,2000,2017-06-01,天使轮,233000000.0,人民币,233000000.0,"正泰集团,建设创投,建信信托",广州市海珠区新港西路204号第1栋,,,,
34939090.0,天瑞仪器,江苏天瑞仪器股份有限公司,913205007899341254,http://www.skyray-instrument.com,行业整体解决方案提供商,天瑞仪器是一家行业整体解决方案提供商，为环境保护与安全、工业测试与分析及其它领域提供专业解决方案，同时为电子、电器、珠宝、玩具、食品、建材、冶金、地矿、塑料、石油、化工、医药等众多行业提供更为完善的行业整体解决方案。,企业服务,行业信息化及解决方案,江苏,苏州,2006-07,运营中,24400.0,225000.0,72000.0,15.42,-0.461442,691,2020-09-25,IPO上市后,144000000.0,人民币,144000000.0,"海通证券,兴业证券",昆山市中华园西路1888号,0512-5701-7888 , sales@skyray-instrument.com,刘召贵,董事长
34939090.0,天瑞仪器,江苏天瑞仪器股份有限公司,913205007899341254,,行业整体解决方案提供商,,企业服务,行业信息化及解决方案,江苏,苏州,2006-07,运营中,24400.0,225000.0,72000.0,15.42,-0.461442,691,2011-01-25,IPO上市,,人民币,,,昆山市中华园西路1888号,,,,
34732317.0,中南e行,湖南科创信息技术股份有限公司,91430100183899441P,http://www.chinacreator.com/cn/,信息化综合服务提供商,中南e行是国内智慧政务及智慧企业领域的信息化综合服务提供商，主要致力于为政企客户提供集软件开发、系统集成、IT运维等于一体的信息化综合解决方案。,企业服务,行业信息化及解决方案,湖南,长沙,1998-01,运营中,34400.0,244000.0,50000.0,5.38,0.24226,850,2020-09-21,IPO上市后,,人民币,,财信金控,湖南省长沙市岳麓区青山路678号-科创软件园,0731-8375-7888,creator@chinacreator.com,费耀平,董事长
34732317.0,中南e行,湖南科创信息技术股份有限公司,91430100183899441P,,信息化综合服务提供商,,企业服务,行业信息化及解决方案,湖南,长沙,1998-01,运营中,34400.0,244000.0,50000.0,5.38,0.24226,850,2019-03-31,B轮,,人民币,,银河证券,湖南省长沙市岳麓区青山路678号-科创软件园,,,,
34732317.0,中南e行,湖南科创信息技术股份有限公司,91430100183899441P,,信息化综合服务提供商,,企业服务,行业信息化及解决方案,湖南,长沙,1998-01,运营中,34400.0,244000.0,50000.0,5.38,0.24226,850,2018-09-30,A轮,,人民币,,中科招商,湖南省长沙市岳麓区青山路678号-科创软件园,,,,
34732317.0,中南e行,湖南科创信息技术股份有限公司,91430100183899441P,,信息化综合服务提供商,,企业服务,行业信息化及解决方案,湖南,长沙,1998-01,运营中,34400.0,244000.0,50000.0,5.38,0.24226,850,2017-12-05,IPO上市,194000000.0,人民币,194000000.0,,湖南省长沙市岳麓区青山路678号-科创软件园,,,,
13700.0,蜂助手,蜂助手股份有限公司,914401015895112324,http://www.phone580.com,数字化虚拟商品的综合服务提供商,蜂助手定位为数字化虚拟商品的综合服务提供商，以虚拟商品的综合运营为基础，以赋能行业应用，助力行业APP“拉新、促活、提升GMV”为出发点，建立跨行业的渠道融合运营模式，建立入口型、生态型的渠道运营体系；坚持以“物联网IOT解决方案(流量运营+解决方案)、云终端整体技术解决方案”为公司两大核心技术产品的研发方向。,企业服务,行业信息化及解决方案,广东,广州,2012-01,运营中,138148.0,403600.0,504500.0,8.79,1.44,360,2023-05-17,IPO上市,1009000000.0,人民币,1009000000.0,,广州市天河区黄埔大道中660号汇金国际金融中心B栋9楼,020-3238-2352,,,
13700.0,蜂助手,蜂助手股份有限公司,914401015895112324,,数字化虚拟商品的综合服务提供商,,企业服务,行业信息化及解决方案,广东,广州,2012-01,运营中,138148.0,403600.0,504500.0,8.79,1.44,360,2020-10-28,战略投资,,人民币,,海通创意资本,广州市天河区黄埔大道中660号汇金国际金融中心B栋9楼,,,,
13700.0,蜂助手,蜂助手股份有限公司,914401015895112324,,数字化虚拟商品的综合服务提供商,,企业服务,行业信息化及解决方案,广东,广州,2012-01,运营中,138148.0,403600.0,504500.0,8.79,1.44,360,2018-04-25,退市,,人民币,,,广州市天河区黄埔大道中660号汇金国际金融中心B栋9楼,,,,
13700.0,蜂助手,蜂助手股份有限公司,914401015895112324,,数字化虚拟商品的综合服务提供商,,企业服务,行业信息化及解决方案,广东,广州,2012-01,运营中,138148.0,403600.0,504500.0,8.79,1.44,360,2016-09-02,新三板,,人民币,,,广州市天河区黄埔大道中660号汇金国际金融中心B栋9楼,,,,
13700.0,蜂助手,蜂助手股份有限公司,914401015895112324,,数字化虚拟商品的综合服务提供商,,企业服务,行业信息化及解决方案,广东,广州,2012-01,运营中,138148.0,403600.0,504500.0,8.79,1.44,360,2015-09-18,A轮,36480000.0,人民币,36480000.0,"天星资本,华兴金汇资本,诺为特",广州市天河区黄埔大道中660号汇金国际金融中心B栋9楼,,,,
13700.0,蜂助手,蜂助手股份有限公司,914401015895112324,,数字化虚拟商品的综合服务提供商,,企业服务,行业信息化及解决方案,广东,广州,2012-01,运营中,138148.0,403600.0,504500.0,8.79,1.44,360,2013-12-01,并购,36000000.0,人民币,36000000.0,汉鼎股份,广州市天河区黄埔大道中660号汇金国际金融中心B栋9楼,,,,
34234134.0,富通科技控股,富通科技发展控股有限公司,914401015895112324,http://www.futong.com.hk/c/index.html,企业信息化管理解决方安提供商,"富通科技创立于1996年，总部位于北京，并在香港、上海、广州、深圳、成都等二十余个城市设有分支机构及呼叫中心。2009年12月，富通科技发展控股有限公司于香港联合交易所主板成功上市，股票代码:00465.hk。
富通科技凭借20余年的企业级行业经验与强大的研发创新能力，广泛采用云计算、大数据、人工智能等新兴技术，为政府、金融、零售、交通、能源、制造、医疗、电信、媒体等行业客户提供丰富的数字化科技产品、解决方案及专业IT服务。",企业服务,行业信息化及解决方案,香港,湾仔区,2009-07,运营中,8000.0,9960.0,40000.0,1.46,-0.84025,303,2009-12-04,IPO上市,,港元,,, 香港湾仔港湾道30号新鸿基中心24楼2406至2412室,00852-2622-2428,contact@futong.com.hk,,
34124627.0,中国赛特,中国赛特集团有限公司,914401015895112324,http://www.chinasaite.com.cn/html/index.php,钢结构及预制构件建筑解决方案提供商,"中国赛特是一家钢结构及预制构件建筑解决方案提供商，专注于从事建筑结构工程的设计与承包业务，具体涉及住宅房屋、商业楼宇、工业大厦、厂房及公共设施等领域。
",企业服务,行业信息化及解决方案,香港,中西区,2012-09,运营中,16000.0,2000000.0,40000.0,3.88,2.14,236,2019-02-27,IPO上市后,,港元,, 江苏凯盟, 香港湾仔港湾道30号新鸿基中心24楼2406至2412室,052-2126-7434,,,
34124627.0,中国赛特,中国赛特集团有限公司,914401015895112324,,钢结构及预制构件建筑解决方案提供商,,企业服务,行业信息化及解决方案,香港,中西区,2012-09,运营中,16000.0,2000000.0,40000.0,3.88,2.14,236,2013-11-01,IPO上市,,港元,,, 香港湾仔港湾道30号新鸿基中心24楼2406至2412室,,,,
34118930.0,清科创业,清科管理顾问集团有限公司,911101057825021009,http://www.zero2ipo.com.cn/,股权投资服务平台,清科集团业务始于二零零一年，是中国领先的创业与投资综合服务平台及知名投资机构。清科集团业务包括研究咨询、数据产品、信息资讯、会议论坛、投资培训、投资银行、产业集聚、直接投资、母基金管理及资产管理。,企业服务,创业服务,北京,朝阳区,2005-11,运营中,60360.0,376000.0,176000.0,2.62,0.21002,306,2020-12-30,IPO上市,440000000.00000006,港元,352000000.00000006,,北京市朝阳区霄云路40号院1号楼国航世纪大厦10层1001室,010-6415-8500,editor@zero2ipo.com.cn,倪正东,创始人
34118930.0,清科创业,清科管理顾问集团有限公司,911101057825021009,,股权投资服务平台,,企业服务,创业服务,北京,朝阳区,2005-11,运营中,60360.0,376000.0,176000.0,2.62,0.21002,306,2020-12-16,基石轮,24400000.0,美元,153720000.0,"红杉中国,IDG资本,高瓴投资,盈科资本",北京市朝阳区霄云路40号院1号楼国航世纪大厦10层1001室,,,,
34118930.0,清科创业,清科管理顾问集团有限公司,911101057825021009,,股权投资服务平台,,企业服务,创业服务,北京,朝阳区,2005-11,运营中,60360.0,376000.0,176000.0,2.62,0.21002,306,2020-01-15,B轮,,人民币,,"华盖资本,梅花创投",北京市朝阳区霄云路40号院1号楼国航世纪大厦10层1001室,,,,
34118930.0,清科创业,清科管理顾问集团有限公司,911101057825021009,,股权投资服务平台,,企业服务,创业服务,北京,朝阳区,2005-11,运营中,60360.0,376000.0,176000.0,2.62,0.21002,306,2015-12-30,A+轮,,人民币,,"网易,普华资本,小村资本,新浪,亦合资本,海尔资本,郁泰投资,臻界资产,金色木棉",北京市朝阳区霄云路40号院1号楼国航世纪大厦10层1001室,,,,
34118930.0,清科创业,清科管理顾问集团有限公司,911101057825021009,,股权投资服务平台,,企业服务,创业服务,北京,朝阳区,2005-11,运营中,60360.0,376000.0,176000.0,2.62,0.21002,306,2015-11-06,A轮,,人民币,,"红杉中国,嘉道私人资本,海尔资本",北京市朝阳区霄云路40号院1号楼国航世纪大厦10层1001室,,,,
34118930.0,清科创业,清科管理顾问集团有限公司,911101057825021009,,股权投资服务平台,,企业服务,创业服务,北京,朝阳区,2005-11,运营中,60360.0,376000.0,176000.0,2.62,0.21002,306,2005-12-06,天使轮,,人民币,,"硅谷银行Silicon Valley Bank,翱科创投",北京市朝阳区霄云路40号院1号楼国航世纪大厦10层1001室,,,,
33801906.0,明源云,深圳市明源云科技有限公司,91440300755689061Y,https://www.mingyuanyun.com/,地产生态链智能商业服务商,明源云是一家领先的地产生态链智能商业服务商，致力于让地产生态链更智慧。明源云提供企业级ERP解决方案及SaaS产品，致力于推动中国房地产行业的数字化转型，包括销售及营销、采购、成本管理、项目管理、预算以及房地产资产管理等。,企业服务,行业信息化及解决方案,广东,深圳,2003-11,运营中,674400.0,1920000.0,2360000.0,5.23,0.882576,2577,2020-09-25,IPO上市,5900000000.0,港元,4720000000.0,,深圳市南山区高新南一道中科大厦24楼,0755-8630-9788,mingyuanyun@mingyuanyun.com,高宇,创始人
33801906.0,明源云,深圳市明源云科技有限公司,91440300755689061Y,,地产生态链智能商业服务商,,企业服务,行业信息化及解决方案,广东,深圳,2003-11,运营中,674400.0,1920000.0,2360000.0,5.23,0.882576,2577,2020-09-14,基石轮,276000000.0,美元,1738800000.0,"红杉中国,高瓴投资,BlackRock贝莱德/黑岩,富达投资Fidelity Investments,GIC新加坡政府投资公司,国调基金",深圳市南山区高新南一道中科大厦24楼,,,陈晓晖,联合创始人
33801906.0,明源云,深圳市明源云科技有限公司,91440300755689061Y,,地产生态链智能商业服务商,,企业服务,行业信息化及解决方案,广东,深圳,2003-11,运营中,674400.0,1920000.0,2360000.0,5.23,0.882576,2577,2019-01-16,退市,,人民币,,,深圳市南山区高新南一道中科大厦24楼,,,姜海洋,联合创始人
33801906.0,明源云,深圳市明源云科技有限公司,91440300755689061Y,,地产生态链智能商业服务商,,企业服务,行业信息化及解决方案,广东,深圳,2003-11,运营中,674400.0,1920000.0,2360000.0,5.23,0.882576,2577,2015-06-19,新三板,,人民币,,,深圳市南山区高新南一道中科大厦24楼,,,,
33801906.0,明源云,深圳市明源云科技有限公司,91440300755689061Y,,地产生态链智能商业服务商,,企业服务,行业信息化及解决方案,广东,深圳,2003-11,运营中,674400.0,1920000.0,2360000.0,5.23,0.882576,2577,2010-08-05,A轮,,人民币,,"达晨财智,平安财智",深圳市南山区高新南一道中科大厦24楼,,,,
33793495.0,大东方,无锡商业大厦大东方股份有限公司,91320200703514737E,http://www.eastall.com/,致力于消费领域的经营和服务,大东方致力于消费领域的经营和服务，形成三个核心消费领域：百货零售、汽车销售与服务、食品与餐饮。百货领域定位于中高端精品百货的销售与服务，主要为满足消费者的个性化、高端化商品需求。汽车领域定位于规模化的汽车销售及服务。食品领域通过江南美食与餐饮文化的推广，持续打造优质老字号企业的品牌。公司旗下运营千积变APP。,企业服务,综合企业服务,江苏,无锡,1998-01,运营中,37600.0,188000.0,188000.0,31.3,2.47,2577,2002-06-25,IPO上市,376000000.0,人民币,376000000.0,,无锡市梁溪区中山路343号,0510-8276-6978,ddf009@eastall.com,高兵华,董事长
33636631.0,贝通信,中贝通信集团股份有限公司,9142010317784054XA,http://www.whbester.com/index.whbs,通信网络技术服务提供商,贝斯特集团是一家通信网络技术服务提供商，主要为用户提供通信网络建设、通信与信息化集成、通信网络优化与维护、通信网络规划与设计等服务。,企业服务,企业IT服务,湖北,武汉,1999-12,运营中,79700.0,265100.0,330000.0,26.43,1.19,2802,2018-11-15,IPO上市,660000000.0,人民币,660000000.0,,武汉市江汉经济开发区江兴路25号 C栋,027-8351-0888 ,,,
33636631.0,贝通信,中贝通信集团股份有限公司,9142010317784054XA,,通信网络技术服务提供商,,企业服务,企业IT服务,湖北,武汉,1999-12,运营中,79700.0,265100.0,330000.0,26.43,1.19,2802,2015-11-17,B轮,120000000.0,人民币,120000000.0,"国投创新,永君资产",武汉市江汉经济开发区江兴路25号 C栋,,,,
33636631.0,贝通信,中贝通信集团股份有限公司,9142010317784054XA,,通信网络技术服务提供商,,企业服务,企业IT服务,湖北,武汉,1999-12,运营中,79700.0,265100.0,330000.0,26.43,1.19,2802,2014-11-10,A轮,10000000.0,人民币,10000000.0,"国信弘盛,山证投资",武汉市江汉经济开发区江兴路25号 C栋,,,,
33636631.0,贝通信,中贝通信集团股份有限公司,9142010317784054XA,,通信网络技术服务提供商,,企业服务,企业IT服务,湖北,武汉,1999-12,运营中,79700.0,265100.0,330000.0,26.43,1.19,2802,2013-12-03,天使轮,7000000.0,人民币,7000000.0,国信弘盛,武汉市江汉经济开发区江兴路25号 C栋,,,,
33406969.0,曙光数创,曙光数据基础设施创新技术(北京)股份有限公司,911101087351280057,http://www.sugonenergy.com/,数据中心整体解决方案供应商,曙光数创是一家以制冷技术为核心的数据中心整体解决方案供应商，主要提供液态冷却产品、机房空调产品、机房温湿度控制产品、机房微模块产品研究及软件开发、系统集成和技术服务，为科研院所、军工、教育、医疗等领域用户提供数据中心全生命周期建设服务。,企业服务,企业IT服务,北京,海淀区,2002-01,运营中,32800.0,226200.0,114000.0,5.18,1.29,257,2022-11-18,IPO上市,227999999.99999997,人民币,227999999.99999997,,北京市海淀区东北旺西路8号院36号楼5层528室,010-5841-8598,chenzhj_jn@sugon.com,史新东,董事长
33406969.0,曙光数创,曙光数据基础设施创新技术(北京)股份有限公司,911101087351280057,,数据中心整体解决方案供应商,,企业服务,企业IT服务,北京,海淀区,2002-01,运营中,32800.0,226200.0,114000.0,5.18,1.29,257,2018-06-12,新三板,,人民币,,,北京市海淀区东北旺西路8号院36号楼5层528室,,,,
33347449.0,蕾奥规划,深圳市蕾奥规划设计咨询股份有限公司,914403006748035555,http://www.lay-out.com.cn/,城市规划设计及相关研究咨询服务商,蕾奥股份主营城市规划设计及相关研究咨询服务，产品或服务在与同行业客户竞争的过程中，既要满足行业各类技术法规和规则的要求，又要满足客户多元化的个性需求，公司能否产出较高质量的产品或服务，在很大程度上直接取决于公司专业人才的规划设计灵感创意、专业知识以及项目经验的积累，公司是否具备高素质的规划设计人才，决定了公司是否能够持续获得客户订单、增加销售收入、提升盈利能力。,企业服务,企业IT服务,广东,深圳,2008-05,运营中,89570.0,309700.0,347850.0,4.42,0.326441,618,2021-05-07,IPO上市,696000000.0,人民币,696000000.0,,深圳市福田区下梅林一街1号汉沣楼第四、五层(仅限办公),0755-2396-5209,layout@lay-out.com.cn,王富海,董事长
33347449.0,蕾奥规划,深圳市蕾奥规划设计咨询股份有限公司,914403006748035555,,城市规划设计及相关研究咨询服务商,,企业服务,企业IT服务,广东,深圳,2008-05,运营中,89570.0,309700.0,347850.0,4.42,0.326441,618,2019-09-17,退市,,人民币,,,深圳市福田区下梅林一街1号汉沣楼第四、五层(仅限办公),,,,
33347449.0,蕾奥规划,深圳市蕾奥规划设计咨询股份有限公司,914403006748035555,,城市规划设计及相关研究咨询服务商,,企业服务,企业IT服务,广东,深圳,2008-05,运营中,89570.0,309700.0,347850.0,4.42,0.326441,618,2017-03-13,新三板,,人民币,,,深圳市福田区下梅林一街1号汉沣楼第四、五层(仅限办公),,,,
33334534.0,中科曙光,曙光信息产业股份有限公司,91120000783342508F,https://www.sugon.com/,软件开发和系统集成服务提供商,中科曙光是软件开发和系统集成服务提供商，主要从事研究、开发、生产制造高性能计算机、通用服务器及存储产品，并围绕高端计算机提供软件开发、系统集成与技术服务。旗下产品包括服务器产品、安全产品、存储产品、云计算产品等，可应用于电信、医疗卫生、金融、石油等行业。,企业服务,开发者服务,天津,和平区,2006-03,运营中,19000.0,674000.0,50000.0,130.08,19.06,4000,2014-11-06,IPO上市,,人民币,,,华苑产业区(环外)海泰华科大街15号1-3层,,,李国杰,董事长
33334534.0,中科曙光,曙光信息产业股份有限公司,91120000783342508F,,软件开发和系统集成服务提供商,,企业服务,开发者服务,天津,和平区,2006-03,运营中,19000.0,674000.0,50000.0,130.08,19.06,4000,2008-01-24,天使轮,90000000.0,人民币,90000000.0,天富创业投资,华苑产业区(环外)海泰华科大街15号1-3层,,,,
33284970.0,国子软件,山东国子软件股份有限公司,913701007600280302,http://www.googosoft.com/,应用软件产品研发和行业解决方案提供商,国子软件是一家应用软件产品研发和行业解决方案提供商，专注于面向教育领域提供各类学校和教育主管部门的教育教学管理解决方案，同时致力于电子文件和数字档案管理的研究，开发出了电子文件管理系统、数字档案管理系统、OA系统等产品。,企业服务,行业信息化及解决方案,山东,济南,2004-03,运营中,34300.0,93000.0,116500.0,2.01,0.582884,750,2023-08-23,IPO上市,233000000.0,人民币,233000000.0,,山东省济南市高新技术产业开发区齐鲁文化创意基地5号楼4单元,0531-89701712,gzsmkj@163.com,韩承志,总经理
33284970.0,国子软件,山东国子软件股份有限公司,913701007600280302,,应用软件产品研发和行业解决方案提供商,,企业服务,行业信息化及解决方案,山东,济南,2004-03,运营中,34300.0,93000.0,116500.0,2.01,0.582884,750,2022-07-11,新三板定增,10000000.0,人民币,10000000.0,中泰财金,山东省济南市高新技术产业开发区齐鲁文化创意基地5号楼4单元,,,,
33284970.0,国子软件,山东国子软件股份有限公司,913701007600280302,,应用软件产品研发和行业解决方案提供商,,企业服务,行业信息化及解决方案,山东,济南,2004-03,运营中,34300.0,93000.0,116500.0,2.01,0.582884,750,2018-08-02,新三板,,人民币,,,山东省济南市高新技术产业开发区齐鲁文化创意基地5号楼4单元,,,,
